model,classifier,train_ims,condition,animacy,obj1,obj2,acc,prob1,prob2
cvcl,langauge,0,Pert,inam,lamp,fork,1,0.59773004,0.40227
cvcl,langauge,0,Pert,inam,lamp,guitar,1,0.7549925,0.24500754
cvcl,langauge,0,Pert,inam,lamp,key,0,0.254199,0.745801
cvcl,langauge,0,Pert,inam,lamp,kite,1,0.6381062,0.3618938
cvcl,langauge,0,Pert,inam,lamp,leaf,0,0.22469251,0.7753075
cvcl,langauge,0,Pert,inam,lamp,spoon,1,0.7581591,0.24184091
cvcl,langauge,0,Pert,inam,lamp,tree,0,0.29326543,0.70673454
cvcl,langauge,0,Pert,inam,lamp,truck,0,0.39206225,0.6079377
cvcl,langauge,0,Pert,inam,lamp,umbrella,1,0.5842978,0.41570225
cvcl,langauge,0,Pert,inam,leaf,airplane,1,0.906289,0.09371098
cvcl,langauge,0,Pert,inam,leaf,apple,1,0.91846025,0.081539795
cvcl,langauge,0,Pert,inam,leaf,bicycle,0,0.29602215,0.7039778
cvcl,langauge,0,Pert,inam,leaf,chair,1,0.8534893,0.14651072
cvcl,langauge,0,Pert,inam,leaf,flower,0,0.41890624,0.5810938
cvcl,langauge,0,Pert,inam,leaf,fork,1,0.86812764,0.13187237
cvcl,langauge,0,Pert,inam,leaf,guitar,1,0.7614181,0.2385819
cvcl,langauge,0,Pert,inam,leaf,key,0,0.45944622,0.5405538
cvcl,langauge,0,Pert,inam,leaf,kite,1,0.8265593,0.17344077
cvcl,langauge,0,Pert,inam,leaf,lamp,1,0.5431285,0.45687148
cvcl,langauge,0,Pert,inam,leaf,spoon,1,0.90974003,0.09025997
cvcl,langauge,0,Pert,inam,leaf,tree,0,0.37755424,0.62244576
cvcl,langauge,0,Pert,inam,leaf,truck,0,0.41041547,0.5895846
cvcl,langauge,0,Pert,inam,leaf,umbrella,1,0.78029156,0.21970843
cvcl,langauge,0,Pert,inam,spoon,airplane,0,0.4049762,0.5950238
cvcl,langauge,0,Pert,inam,spoon,apple,1,0.5251435,0.4748565
cvcl,langauge,0,Pert,inam,spoon,bicycle,0,0.06435787,0.9356421
cvcl,langauge,0,Pert,inam,spoon,chair,0,0.07481229,0.92518765
cvcl,langauge,0,Pert,inam,spoon,flower,0,0.049920894,0.95007914
cvcl,langauge,0,Pert,inam,spoon,fork,0,0.2576225,0.74237746
cvcl,langauge,0,Pert,inam,spoon,guitar,0,0.15453796,0.845462
cvcl,langauge,0,Pert,inam,spoon,key,0,0.008939915,0.9910601
cvcl,langauge,0,Pert,inam,spoon,kite,0,0.31914794,0.68085206
cvcl,langauge,0,Pert,inam,spoon,lamp,0,0.11556417,0.8844359
cvcl,langauge,0,Pert,inam,spoon,leaf,0,0.10518388,0.89481616
cvcl,langauge,0,Pert,inam,spoon,tree,0,0.042127043,0.957873
cvcl,langauge,0,Pert,inam,spoon,truck,0,0.08821299,0.911787
cvcl,langauge,0,Pert,inam,spoon,umbrella,0,0.22946283,0.7705372
cvcl,langauge,0,Pert,inam,tree,airplane,1,0.9587534,0.04124664
cvcl,langauge,0,Pert,inam,tree,apple,1,0.93530643,0.064693615
cvcl,langauge,0,Pert,inam,tree,bicycle,1,0.5582526,0.4417474
cvcl,langauge,0,Pert,inam,tree,chair,1,0.90936345,0.09063656
cvcl,langauge,0,Pert,inam,tree,flower,0,0.37043592,0.6295641
cvcl,langauge,0,Pert,inam,tree,fork,1,0.8297339,0.17026606
cvcl,langauge,0,Pert,inam,tree,guitar,1,0.92712456,0.07287549
cvcl,langauge,0,Pert,inam,tree,key,1,0.7261412,0.2738588
cvcl,langauge,0,Pert,inam,tree,kite,1,0.88782805,0.11217193
cvcl,langauge,0,Pert,inam,tree,lamp,1,0.7773178,0.22268215
cvcl,langauge,0,Pert,inam,tree,leaf,0,0.398683,0.601317
cvcl,langauge,0,Pert,inam,tree,spoon,1,0.8983134,0.101686575
cvcl,langauge,0,Pert,inam,tree,truck,1,0.7099742,0.2900258
cvcl,langauge,0,Pert,inam,tree,umbrella,1,0.8218305,0.17816953
cvcl,langauge,0,Pert,inam,truck,airplane,1,0.9564338,0.043566275
cvcl,langauge,0,Pert,inam,truck,apple,1,0.95224303,0.047756948
cvcl,langauge,0,Pert,inam,truck,bicycle,1,0.76538146,0.23461854
cvcl,langauge,0,Pert,inam,truck,chair,1,0.75804746,0.24195252
cvcl,langauge,0,Pert,inam,truck,flower,1,0.5871828,0.41281718
cvcl,langauge,0,Pert,inam,truck,fork,1,0.89898634,0.10101366
cvcl,langauge,0,Pert,inam,truck,guitar,1,0.9381853,0.0618147
cvcl,langauge,0,Pert,inam,truck,key,1,0.5316277,0.46837226
cvcl,langauge,0,Pert,inam,truck,kite,1,0.86077464,0.13922532
cvcl,langauge,0,Pert,inam,truck,lamp,1,0.75722635,0.2427736
cvcl,langauge,0,Pert,inam,truck,leaf,1,0.6685292,0.33147082
cvcl,langauge,0,Pert,inam,truck,spoon,1,0.95167404,0.04832595
cvcl,langauge,0,Pert,inam,truck,tree,1,0.75134057,0.24865936
cvcl,langauge,0,Pert,inam,truck,umbrella,1,0.88145673,0.11854326
cvcl,langauge,0,Pert,inam,umbrella,airplane,1,0.88356525,0.11643474
cvcl,langauge,0,Pert,inam,umbrella,apple,1,0.83463806,0.16536197
cvcl,langauge,0,Pert,inam,umbrella,bicycle,0,0.32686475,0.6731353
cvcl,langauge,0,Pert,inam,umbrella,chair,1,0.52397496,0.47602504
cvcl,langauge,0,Pert,inam,umbrella,flower,0,0.13618976,0.86381024
cvcl,langauge,0,Pert,inam,umbrella,fork,1,0.5363365,0.4636635
cvcl,langauge,0,Pert,inam,umbrella,guitar,1,0.74299794,0.2570021
cvcl,langauge,0,Pert,inam,umbrella,key,0,0.20833129,0.7916687
cvcl,langauge,0,Pert,inam,umbrella,kite,1,0.7417652,0.25823474
cvcl,langauge,0,Pert,inam,umbrella,lamp,1,0.60167694,0.39832303
cvcl,langauge,0,Pert,inam,umbrella,leaf,0,0.33124876,0.66875124
cvcl,langauge,0,Pert,inam,umbrella,spoon,1,0.696923,0.30307698
cvcl,langauge,0,Pert,inam,umbrella,tree,0,0.12589502,0.874105
cvcl,langauge,0,Pert,inam,umbrella,truck,0,0.27620026,0.7237997
cvcl,langauge,0,Pert,anim,bear,bird,1,0.8775494,0.12245059
cvcl,langauge,0,Pert,anim,bear,butterfly,0,0.31757882,0.6824212
cvcl,langauge,0,Pert,anim,bear,cat,1,0.665365,0.334635
cvcl,langauge,0,Pert,anim,bear,cow,1,0.9907312,0.0092688855
cvcl,langauge,0,Pert,anim,bear,dog,1,0.6262016,0.37379843
cvcl,langauge,0,Pert,anim,bear,duck,1,0.83376664,0.16623339
cvcl,langauge,0,Pert,anim,bear,elephant,1,0.6715584,0.3284416
cvcl,langauge,0,Pert,anim,bear,fish,0,0.22625786,0.77374214
cvcl,langauge,0,Pert,anim,bear,foot,1,0.6670064,0.33299363
cvcl,langauge,0,Pert,anim,bear,frog,1,0.7223949,0.27760515
cvcl,langauge,0,Pert,anim,bear,hand,1,0.61997086,0.38002914
cvcl,langauge,0,Pert,anim,bear,rabbit,1,0.88123184,0.11876811
cvcl,langauge,0,Pert,anim,bear,squirrel,1,0.9086943,0.091305725
cvcl,langauge,0,Pert,anim,bear,turtle,1,0.8990282,0.10097182
cvcl,langauge,0,Pert,anim,bird,bear,0,0.101468876,0.8985312
cvcl,langauge,0,Pert,anim,bird,butterfly,0,0.106874384,0.8931256
cvcl,langauge,0,Pert,anim,bird,cat,0,0.09661506,0.90338486
cvcl,langauge,0,Pert,anim,bird,cow,1,0.87159383,0.12840614
cvcl,langauge,0,Pert,anim,bird,dog,0,0.14444324,0.8555567
cvcl,langauge,0,Pert,anim,bird,duck,0,0.26962477,0.73037523
cvcl,langauge,0,Pert,anim,bird,elephant,0,0.0945441,0.9054559
cvcl,langauge,0,Pert,anim,bird,fish,0,0.07387723,0.9261228
cvcl,langauge,0,Pert,anim,bird,foot,0,0.1545403,0.8454597
cvcl,langauge,0,Pert,anim,bird,frog,0,0.17625855,0.82374144
cvcl,langauge,0,Pert,anim,bird,hand,0,0.25670087,0.7432991
cvcl,langauge,0,Pert,anim,bird,rabbit,0,0.25011852,0.7498815
cvcl,langauge,0,Pert,anim,bird,squirrel,0,0.4128367,0.58716327
cvcl,langauge,0,Pert,anim,bird,turtle,1,0.589011,0.41098893
cvcl,langauge,0,Pert,anim,butterfly,bear,1,0.6936942,0.3063058
cvcl,langauge,0,Pert,anim,butterfly,bird,1,0.925838,0.07416196
cvcl,langauge,0,Pert,anim,butterfly,cat,1,0.750383,0.24961698
cvcl,langauge,0,Pert,anim,butterfly,cow,1,0.99246055,0.007539484
cvcl,langauge,0,Pert,anim,butterfly,dog,1,0.7251,0.27490005
cvcl,langauge,0,Pert,anim,butterfly,duck,1,0.9266115,0.07338856
cvcl,langauge,0,Pert,anim,butterfly,elephant,1,0.84675586,0.15324417
cvcl,langauge,0,Pert,anim,butterfly,fish,0,0.32767767,0.6723224
cvcl,langauge,0,Pert,anim,butterfly,foot,1,0.73192495,0.26807508
cvcl,langauge,0,Pert,anim,butterfly,frog,1,0.68112016,0.31887984
cvcl,langauge,0,Pert,anim,butterfly,hand,1,0.70176834,0.2982317
cvcl,langauge,0,Pert,anim,butterfly,rabbit,1,0.9472447,0.052755293
cvcl,langauge,0,Pert,anim,butterfly,squirrel,1,0.92246246,0.07753751
cvcl,langauge,0,Pert,anim,butterfly,turtle,1,0.9657914,0.03420864
cvcl,langauge,0,Pert,anim,cat,bear,1,0.63843226,0.36156777
cvcl,langauge,0,Pert,anim,cat,bird,1,0.8573114,0.1426886
cvcl,langauge,0,Pert,anim,cat,butterfly,0,0.35867926,0.64132077
cvcl,langauge,0,Pert,anim,cat,cow,1,0.9849996,0.015000482
cvcl,langauge,0,Pert,anim,cat,dog,1,0.65788,0.34212002
cvcl,langauge,0,Pert,anim,cat,duck,1,0.79463553,0.20536445
cvcl,langauge,0,Pert,anim,cat,elephant,1,0.62984765,0.37015238
cvcl,langauge,0,Pert,anim,cat,fish,1,0.52397925,0.47602072
cvcl,langauge,0,Pert,anim,cat,foot,0,0.40257165,0.5974284
cvcl,langauge,0,Pert,anim,cat,frog,1,0.51680154,0.4831985
cvcl,langauge,0,Pert,anim,cat,hand,1,0.68497384,0.3150262
cvcl,langauge,0,Pert,anim,cat,rabbit,1,0.90354973,0.096450225
cvcl,langauge,0,Pert,anim,cat,squirrel,1,0.8685957,0.1314043
cvcl,langauge,0,Pert,anim,cat,turtle,1,0.9448484,0.055151567
cvcl,langauge,0,Pert,anim,cow,bear,0,0.01568955,0.9843105
cvcl,langauge,0,Pert,anim,cow,bird,0,0.08690049,0.9130995
cvcl,langauge,0,Pert,anim,cow,butterfly,0,0.00396116,0.9960388
cvcl,langauge,0,Pert,anim,cow,cat,0,0.011376588,0.9886234
cvcl,langauge,0,Pert,anim,cow,dog,0,0.036190838,0.96380913
cvcl,langauge,0,Pert,anim,cow,duck,0,0.025077945,0.9749221
cvcl,langauge,0,Pert,anim,cow,elephant,0,0.035854843,0.9641452
cvcl,langauge,0,Pert,anim,cow,fish,0,0.007347523,0.9926524
cvcl,langauge,0,Pert,anim,cow,foot,0,0.043435298,0.9565647
cvcl,langauge,0,Pert,anim,cow,frog,0,0.030794332,0.9692057
cvcl,langauge,0,Pert,anim,cow,hand,0,0.04910106,0.95089895
cvcl,langauge,0,Pert,anim,cow,rabbit,0,0.07638474,0.9236152
cvcl,langauge,0,Pert,anim,cow,squirrel,0,0.09381201,0.906188
cvcl,langauge,0,Pert,anim,cow,turtle,0,0.1155029,0.88449717
cvcl,langauge,0,Pert,anim,dog,bear,0,0.26514864,0.73485136
cvcl,langauge,0,Pert,anim,dog,bird,1,0.83482575,0.16517429
cvcl,langauge,0,Pert,anim,dog,butterfly,0,0.0981705,0.90182954
cvcl,langauge,0,Pert,anim,dog,cat,0,0.27569625,0.7243038
cvcl,langauge,0,Pert,anim,dog,cow,1,0.97597915,0.024020903
cvcl,langauge,0,Pert,anim,dog,duck,0,0.48858637,0.51141363
cvcl,langauge,0,Pert,anim,dog,elephant,0,0.4447716,0.5552284
cvcl,langauge,0,Pert,anim,dog,fish,0,0.15153569,0.8484643
cvcl,langauge,0,Pert,anim,dog,foot,0,0.31695512,0.68304485
cvcl,langauge,0,Pert,anim,dog,frog,0,0.39562795,0.6043721
cvcl,langauge,0,Pert,anim,dog,hand,1,0.67275804,0.32724196
cvcl,langauge,0,Pert,anim,dog,rabbit,1,0.6980992,0.30190077
cvcl,langauge,0,Pert,anim,dog,squirrel,1,0.7523409,0.2476591
cvcl,langauge,0,Pert,anim,dog,turtle,1,0.8239657,0.17603426
cvcl,langauge,0,Pert,anim,duck,bear,0,0.1604629,0.83953714
cvcl,langauge,0,Pert,anim,duck,bird,1,0.6533246,0.34667537
cvcl,langauge,0,Pert,anim,duck,butterfly,0,0.097201236,0.9027987
cvcl,langauge,0,Pert,anim,duck,cat,0,0.12959686,0.8704032
cvcl,langauge,0,Pert,anim,duck,cow,1,0.9549484,0.045051593
cvcl,langauge,0,Pert,anim,duck,dog,0,0.2999642,0.70003587
cvcl,langauge,0,Pert,anim,duck,elephant,0,0.18905386,0.81094617
cvcl,langauge,0,Pert,anim,duck,fish,0,0.08064814,0.9193519
cvcl,langauge,0,Pert,anim,duck,foot,0,0.24488369,0.7551163
cvcl,langauge,0,Pert,anim,duck,frog,0,0.342985,0.65701497
cvcl,langauge,0,Pert,anim,duck,hand,0,0.3916788,0.6083212
cvcl,langauge,0,Pert,anim,duck,rabbit,1,0.712602,0.28739795
cvcl,langauge,0,Pert,anim,duck,squirrel,1,0.5651062,0.4348938
cvcl,langauge,0,Pert,anim,duck,turtle,1,0.70196396,0.29803604
cvcl,langauge,0,Pert,anim,elephant,bear,0,0.36414424,0.63585573
cvcl,langauge,0,Pert,anim,elephant,bird,1,0.7228143,0.27718568
cvcl,langauge,0,Pert,anim,elephant,butterfly,0,0.098284796,0.9017152
cvcl,langauge,0,Pert,anim,elephant,cat,0,0.3953126,0.6046874
cvcl,langauge,0,Pert,anim,elephant,cow,1,0.9615633,0.038436674
cvcl,langauge,0,Pert,anim,elephant,dog,0,0.32350576,0.67649424
cvcl,langauge,0,Pert,anim,elephant,duck,1,0.67902917,0.32097083
cvcl,langauge,0,Pert,anim,elephant,fish,0,0.1764674,0.82353264
cvcl,langauge,0,Pert,anim,elephant,foot,0,0.38944593,0.6105541
cvcl,langauge,0,Pert,anim,elephant,frog,0,0.42301476,0.57698524
cvcl,langauge,0,Pert,anim,elephant,hand,1,0.6649377,0.33506235
cvcl,langauge,0,Pert,anim,elephant,rabbit,1,0.6699693,0.33003065
cvcl,langauge,0,Pert,anim,elephant,squirrel,1,0.8311101,0.16888992
cvcl,langauge,0,Pert,anim,elephant,turtle,1,0.86391073,0.1360892
cvcl,langauge,0,Pert,anim,fish,bear,1,0.7254583,0.2745417
cvcl,langauge,0,Pert,anim,fish,bird,1,0.95698667,0.0430134
cvcl,langauge,0,Pert,anim,fish,butterfly,1,0.66250646,0.3374935
cvcl,langauge,0,Pert,anim,fish,cat,1,0.79880875,0.20119123
cvcl,langauge,0,Pert,anim,fish,cow,1,0.9951167,0.0048833108
cvcl,langauge,0,Pert,anim,fish,dog,1,0.82913965,0.17086032
cvcl,langauge,0,Pert,anim,fish,duck,1,0.90299,0.09701006
cvcl,langauge,0,Pert,anim,fish,elephant,1,0.71938574,0.2806143
cvcl,langauge,0,Pert,anim,fish,foot,1,0.8137749,0.18622507
cvcl,langauge,0,Pert,anim,fish,frog,1,0.8376144,0.16238558
cvcl,langauge,0,Pert,anim,fish,hand,1,0.8363636,0.16363645
cvcl,langauge,0,Pert,anim,fish,rabbit,1,0.9553825,0.04461752
cvcl,langauge,0,Pert,anim,fish,squirrel,1,0.93357956,0.06642045
cvcl,langauge,0,Pert,anim,fish,turtle,1,0.969578,0.030421987
cvcl,langauge,0,Pert,anim,foot,bear,0,0.45404795,0.5459521
cvcl,langauge,0,Pert,anim,foot,bird,1,0.81851596,0.18148407
cvcl,langauge,0,Pert,anim,foot,butterfly,1,0.57874554,0.4212544
cvcl,langauge,0,Pert,anim,foot,cat,0,0.44331735,0.5566827
cvcl,langauge,0,Pert,anim,foot,cow,1,0.9865702,0.013429822
cvcl,langauge,0,Pert,anim,foot,dog,0,0.4730185,0.5269815
cvcl,langauge,0,Pert,anim,foot,duck,1,0.86771584,0.13228422
cvcl,langauge,0,Pert,anim,foot,elephant,1,0.5924857,0.40751427
cvcl,langauge,0,Pert,anim,foot,fish,0,0.21477215,0.78522784
cvcl,langauge,0,Pert,anim,foot,frog,1,0.51367295,0.48632702
cvcl,langauge,0,Pert,anim,foot,hand,1,0.54995626,0.4500437
cvcl,langauge,0,Pert,anim,foot,rabbit,1,0.8569943,0.14300574
cvcl,langauge,0,Pert,anim,foot,squirrel,1,0.86756426,0.13243575
cvcl,langauge,0,Pert,anim,foot,turtle,1,0.9414908,0.058509193
cvcl,langauge,0,Pert,anim,frog,bear,0,0.21803647,0.7819636
cvcl,langauge,0,Pert,anim,frog,bird,1,0.71858495,0.281415
cvcl,langauge,0,Pert,anim,frog,butterfly,0,0.14417055,0.8558295
cvcl,langauge,0,Pert,anim,frog,cat,0,0.22714102,0.772859
cvcl,langauge,0,Pert,anim,frog,cow,1,0.960387,0.039612953
cvcl,langauge,0,Pert,anim,frog,dog,0,0.24665596,0.75334406
cvcl,langauge,0,Pert,anim,frog,duck,1,0.6026829,0.3973171
cvcl,langauge,0,Pert,anim,frog,elephant,0,0.30768052,0.69231945
cvcl,langauge,0,Pert,anim,frog,fish,0,0.0842544,0.9157456
cvcl,langauge,0,Pert,anim,frog,foot,0,0.40697452,0.5930255
cvcl,langauge,0,Pert,anim,frog,hand,1,0.5665799,0.4334201
cvcl,langauge,0,Pert,anim,frog,rabbit,1,0.6167414,0.38325855
cvcl,langauge,0,Pert,anim,frog,squirrel,1,0.7515344,0.24846561
cvcl,langauge,0,Pert,anim,frog,turtle,1,0.77960086,0.22039911
cvcl,langauge,0,Pert,anim,hand,bear,0,0.18244514,0.81755483
cvcl,langauge,0,Pert,anim,hand,bird,1,0.69314384,0.30685613
cvcl,langauge,0,Pert,anim,hand,butterfly,0,0.07065915,0.9293409
cvcl,langauge,0,Pert,anim,hand,cat,0,0.22306472,0.77693534
cvcl,langauge,0,Pert,anim,hand,cow,1,0.9553814,0.0446186
cvcl,langauge,0,Pert,anim,hand,dog,0,0.23878892,0.76121104
cvcl,langauge,0,Pert,anim,hand,duck,0,0.36885777,0.63114226
cvcl,langauge,0,Pert,anim,hand,elephant,0,0.22294256,0.77705747
cvcl,langauge,0,Pert,anim,hand,fish,0,0.17560896,0.82439107
cvcl,langauge,0,Pert,anim,hand,foot,0,0.077384666,0.92261535
cvcl,langauge,0,Pert,anim,hand,frog,0,0.19376184,0.8062382
cvcl,langauge,0,Pert,anim,hand,rabbit,1,0.5736562,0.42634377
cvcl,langauge,0,Pert,anim,hand,squirrel,1,0.7832235,0.21677648
cvcl,langauge,0,Pert,anim,hand,turtle,1,0.742423,0.25757697
cvcl,langauge,0,Pert,anim,rabbit,bear,0,0.22083126,0.7791688
cvcl,langauge,0,Pert,anim,rabbit,bird,1,0.61559844,0.38440156
cvcl,langauge,0,Pert,anim,rabbit,butterfly,0,0.09142259,0.9085774
cvcl,langauge,0,Pert,anim,rabbit,cat,0,0.17734103,0.82265896
cvcl,langauge,0,Pert,anim,rabbit,cow,1,0.9358083,0.06419176
cvcl,langauge,0,Pert,anim,rabbit,dog,0,0.1726332,0.8273668
cvcl,langauge,0,Pert,anim,rabbit,duck,0,0.31362602,0.68637395
cvcl,langauge,0,Pert,anim,rabbit,elephant,0,0.17760047,0.8223995
cvcl,langauge,0,Pert,anim,rabbit,fish,0,0.0796298,0.92037016
cvcl,langauge,0,Pert,anim,rabbit,foot,0,0.1452422,0.8547577
cvcl,langauge,0,Pert,anim,rabbit,frog,0,0.1855358,0.81446415
cvcl,langauge,0,Pert,anim,rabbit,hand,0,0.21055552,0.7894445
cvcl,langauge,0,Pert,anim,rabbit,squirrel,1,0.63321185,0.36678812
cvcl,langauge,0,Pert,anim,rabbit,turtle,1,0.65065295,0.34934705
cvcl,langauge,0,Pert,anim,squirrel,bear,0,0.22248697,0.777513
cvcl,langauge,0,Pert,anim,squirrel,bird,1,0.61042786,0.3895722
cvcl,langauge,0,Pert,anim,squirrel,butterfly,0,0.06511944,0.9348806
cvcl,langauge,0,Pert,anim,squirrel,cat,0,0.100035556,0.89996445
cvcl,langauge,0,Pert,anim,squirrel,cow,1,0.9246814,0.07531858
cvcl,langauge,0,Pert,anim,squirrel,dog,0,0.17276746,0.82723254
cvcl,langauge,0,Pert,anim,squirrel,duck,0,0.34337276,0.65662724
cvcl,langauge,0,Pert,anim,squirrel,elephant,0,0.227197,0.772803
cvcl,langauge,0,Pert,anim,squirrel,fish,0,0.08325319,0.9167468
cvcl,langauge,0,Pert,anim,squirrel,foot,0,0.13473831,0.8652617
cvcl,langauge,0,Pert,anim,squirrel,frog,0,0.17146061,0.8285394
cvcl,langauge,0,Pert,anim,squirrel,hand,0,0.24723996,0.75276005
cvcl,langauge,0,Pert,anim,squirrel,rabbit,0,0.4145049,0.58549505
cvcl,langauge,0,Pert,anim,squirrel,turtle,1,0.75448644,0.24551357
cvcl,langauge,0,Pert,anim,turtle,bear,0,0.13052529,0.86947465
cvcl,langauge,0,Pert,anim,turtle,bird,0,0.3980636,0.60193634
cvcl,langauge,0,Pert,anim,turtle,butterfly,0,0.05845437,0.94154567
cvcl,langauge,0,Pert,anim,turtle,cat,0,0.16884522,0.83115476
cvcl,langauge,0,Pert,anim,turtle,cow,1,0.8941222,0.105877854
cvcl,langauge,0,Pert,anim,turtle,dog,0,0.16346204,0.8365379
cvcl,langauge,0,Pert,anim,turtle,duck,0,0.2995699,0.7004301
cvcl,langauge,0,Pert,anim,turtle,elephant,0,0.15294206,0.84705794
cvcl,langauge,0,Pert,anim,turtle,fish,0,0.03380704,0.96619296
cvcl,langauge,0,Pert,anim,turtle,foot,0,0.21803561,0.7819644
cvcl,langauge,0,Pert,anim,turtle,frog,0,0.16938959,0.83061045
cvcl,langauge,0,Pert,anim,turtle,hand,0,0.25608745,0.7439126
cvcl,langauge,0,Pert,anim,turtle,rabbit,1,0.54979986,0.45020008
cvcl,langauge,0,Pert,anim,turtle,squirrel,0,0.43424076,0.56575924
