model,classifier,train_ims,condition,animacy,obj1,obj2,acc
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,apple,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,bicycle,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,chair,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,flower,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,fork,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,guitar,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,key,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,kite,0.725
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,lamp,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,leaf,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,spoon,0.7
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,tree,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,truck,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,airplane,umbrella,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,airplane,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,bicycle,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,chair,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,flower,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,fork,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,guitar,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,key,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,kite,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,lamp,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,leaf,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,spoon,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,tree,0.675
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,truck,0.725
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,apple,umbrella,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,airplane,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,apple,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,chair,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,flower,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,fork,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,guitar,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,key,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,kite,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,lamp,0.7
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,leaf,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,spoon,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,tree,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,truck,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,bicycle,umbrella,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,airplane,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,apple,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,bicycle,0.7
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,flower,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,fork,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,guitar,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,key,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,kite,0.35
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,lamp,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,leaf,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,spoon,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,tree,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,truck,0.75
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,chair,umbrella,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,airplane,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,apple,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,bicycle,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,chair,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,fork,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,guitar,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,key,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,kite,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,lamp,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,leaf,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,spoon,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,tree,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,truck,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,flower,umbrella,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,airplane,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,apple,0.675
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,bicycle,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,chair,0.35
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,flower,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,guitar,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,key,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,kite,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,lamp,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,leaf,0.675
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,spoon,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,tree,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,truck,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,fork,umbrella,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,airplane,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,apple,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,bicycle,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,chair,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,flower,0.7
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,fork,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,key,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,kite,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,lamp,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,leaf,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,spoon,0.35
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,tree,0.675
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,truck,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,guitar,umbrella,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,airplane,0.725
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,apple,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,bicycle,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,chair,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,flower,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,fork,0.375
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,guitar,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,kite,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,lamp,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,leaf,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,spoon,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,tree,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,truck,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,key,umbrella,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,airplane,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,apple,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,bicycle,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,chair,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,flower,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,fork,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,guitar,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,key,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,lamp,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,leaf,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,spoon,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,tree,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,truck,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,kite,umbrella,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,airplane,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,apple,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,bicycle,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,chair,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,flower,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,fork,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,guitar,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,key,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,kite,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,leaf,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,spoon,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,tree,0.675
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,truck,0.75
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,lamp,umbrella,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,airplane,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,apple,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,bicycle,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,chair,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,flower,0.375
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,fork,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,guitar,0.725
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,key,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,kite,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,lamp,0.775
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,spoon,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,tree,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,truck,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,leaf,umbrella,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,airplane,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,apple,0.325
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,bicycle,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,chair,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,flower,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,fork,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,guitar,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,key,0.35
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,kite,0.375
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,lamp,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,leaf,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,tree,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,truck,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,spoon,umbrella,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,airplane,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,apple,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,bicycle,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,chair,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,flower,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,fork,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,guitar,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,key,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,kite,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,lamp,0.7
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,leaf,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,spoon,0.45
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,truck,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,tree,umbrella,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,airplane,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,apple,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,bicycle,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,chair,0.425
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,flower,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,fork,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,guitar,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,key,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,kite,0.475
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,lamp,0.7
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,leaf,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,spoon,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,tree,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,truck,umbrella,0.55
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,airplane,0.6
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,apple,0.325
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,bicycle,0.625
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,chair,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,flower,0.4
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,fork,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,guitar,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,key,0.65
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,kite,0.525
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,lamp,0.575
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,leaf,0.5
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,spoon,0.35
vonenet_imagenet1k_imagenet_sketch,logistic,50,Outline,inam,umbrella,tree,0.5
